field_1,field_2,field_3,field_4,dtime
313.45383,81.0195,35.4563,"2",11/9/1988 10:53:30 (W. Europe Standard Time)
313.45478,81.019,35.4533,"3",11/9/1988 10:54:52 (W. Europe Standard Time)
313.47605,81.0192,35.461,"2",11/9/1988 11:25:30 (W. Europe Standard Time)
313.4777,81.0185,35.4598,"3",11/9/1988 11:27:53 (W. Europe Standard Time)
313.48994,81.0188,35.4495,"2",11/9/1988 11:45:30 (W. Europe Standard Time)
313.4902,81.0183,35.4545,"3",11/9/1988 11:45:53 (W. Europe Standard Time)
313.50105,81.0202,35.4647,"2",11/9/1988 12:01:30 (W. Europe Standard Time)
313.50894,81.0193,35.4687,"3",11/9/1988 12:12:52 (W. Europe Standard Time)
313.51772,81.019,35.4602,"2",11/9/1988 12:25:31 (W. Europe Standard Time)
313.52145,81.0188,35.4607,"3",11/9/1988 12:30:53 (W. Europe Standard Time)
313.52977,81.0207,35.4615,"3",11/9/1988 12:42:52 (W. Europe Standard Time)
313.55071,81.019,35.4677,"2",11/9/1988 13:13:01 (W. Europe Standard Time)
313.55686,81.0183,35.467,"3",11/9/1988 13:21:52 (W. Europe Standard Time)
313.57571,81.0183,35.4695,"2",11/9/1988 13:49:01 (W. Europe Standard Time)
313.59237,81.0187,35.4622,"2",11/9/1988 14:13:00 (W. Europe Standard Time)
313.60348,81.0192,35.4633,"2",11/9/1988 14:29:00 (W. Europe Standard Time)
313.62293,81.0167,35.458,"2",11/9/1988 14:57:01 (W. Europe Standard Time)
313.6277,81.0167,35.4578,"3",11/9/1988 15:03:53 (W. Europe Standard Time)
313.6527,81.0175,35.4555,"3",11/9/1988 15:39:53 (W. Europe Standard Time)
313.65904,81.0175,35.4558,"2",11/9/1988 15:49:01 (W. Europe Standard Time)
313.66311,81.0168,35.4573,"3",11/9/1988 15:54:52 (W. Europe Standard Time)
313.67571,81.0142,35.4368,"2",11/9/1988 16:13:01 (W. Europe Standard Time)
313.69793,81.0158,35.4167,"2",11/9/1988 16:45:01 (W. Europe Standard Time)
313.70061,81.0162,35.4218,"3",11/9/1988 16:48:52 (W. Europe Standard Time)
313.71737,81.02,35.4212,"2",11/9/1988 17:13:00 (W. Europe Standard Time)
313.72144,81.019,35.4273,"3",11/9/1988 17:18:52 (W. Europe Standard Time)
313.73404,81.0183,35.4152,"2",11/9/1988 17:37:01 (W. Europe Standard Time)
313.73602,81.0172,35.414,"3",11/9/1988 17:39:52 (W. Europe Standard Time)
313.74852,81.0192,35.4338,"3",11/9/1988 17:57:52 (W. Europe Standard Time)
313.79228,81.0195,35.4075,"3",11/9/1988 19:00:52 (W. Europe Standard Time)
313.79237,81.0203,35.405,"2",11/9/1988 19:01:00 (W. Europe Standard Time)
313.80904,81.0213,35.381,"2",11/9/1988 19:25:01 (W. Europe Standard Time)
313.81103,81.0203,35.3813,"3",11/9/1988 19:27:52 (W. Europe Standard Time)
313.82015,81.0258,35.3875,"2",11/9/1988 19:41:00 (W. Europe Standard Time)
313.82353,81.025,35.3903,"3",11/9/1988 19:45:52 (W. Europe Standard Time)
313.84515,81.0275,35.375,"2",11/9/1988 20:17:00 (W. Europe Standard Time)
313.84645,81.0267,35.3857,"3",11/9/1988 20:18:53 (W. Europe Standard Time)
313.86737,81.028,35.3638,"2",11/9/1988 20:49:00 (W. Europe Standard Time)
313.86936,81.0273,35.3608,"3",11/9/1988 20:51:52 (W. Europe Standard Time)
313.90071,81.0325,35.3702,"2",11/9/1988 21:37:01 (W. Europe Standard Time)
313.90477,81.0317,35.3777,"3",11/9/1988 21:42:52 (W. Europe Standard Time)
313.92293,81.0357,35.3538,"2",11/9/1988 22:09:01 (W. Europe Standard Time)
313.9256,81.0343,35.357,"3",11/9/1988 22:12:51 (W. Europe Standard Time)
313.93959,81.0367,35.3342,"2",11/9/1988 22:33:00 (W. Europe Standard Time)
313.94436,81.0352,35.3312,"3",11/9/1988 22:39:52 (W. Europe Standard Time)
313.95895,81.0362,35.337,"3",11/9/1988 23:00:53 (W. Europe Standard Time)
313.96737,81.0388,35.3418,"2",11/9/1988 23:13:00 (W. Europe Standard Time)
313.96935,81.0372,35.342,"3",11/9/1988 23:15:51 (W. Europe Standard Time)
313.98126,81.0398,35.335,"2",11/9/1988 23:33:00 (W. Europe Standard Time)
313.98186,81.0385,35.3402,"3",11/9/1988 23:33:52 (W. Europe Standard Time)
313.99793,81.0403,35.33,"2",11/9/1988 23:57:01 (W. Europe Standard Time)
313.99853,81.04,35.3337,"3",11/9/1988 23:57:52 (W. Europe Standard Time)
314.01461,81.0405,35.325,"2",11/10/1988 00:21:02 (W. Europe Standard Time)
314.01727,81.0393,35.3122,"3",11/10/1988 00:24:52 (W. Europe Standard Time)
314.03186,81.041,35.3303,"3",11/10/1988 00:45:52 (W. Europe Standard Time)
314.03405,81.0422,35.3308,"2",11/10/1988 00:49:01 (W. Europe Standard Time)
314.04436,81.0408,35.3285,"3",11/10/1988 01:03:52 (W. Europe Standard Time)
314.0535,81.0422,35.327,"2",11/10/1988 01:17:02 (W. Europe Standard Time)
314.05894,81.042,35.3292,"3",11/10/1988 01:24:52 (W. Europe Standard Time)
314.07294,81.0432,35.3207,"2",11/10/1988 01:45:02 (W. Europe Standard Time)
314.07352,81.0433,35.3257,"3",11/10/1988 01:45:52 (W. Europe Standard Time)
314.09794,81.0442,35.322,"2",11/10/1988 02:21:02 (W. Europe Standard Time)
314.09853,81.044,35.3237,"3",11/10/1988 02:21:52 (W. Europe Standard Time)
314.11183,81.0443,35.3148,"2",11/10/1988 02:41:02 (W. Europe Standard Time)
314.11311,81.0438,35.3185,"3",11/10/1988 02:42:52 (W. Europe Standard Time)
314.13128,81.0458,35.3097,"2",11/10/1988 03:09:02 (W. Europe Standard Time)
314.13186,81.0457,35.3127,"3",11/10/1988 03:09:52 (W. Europe Standard Time)
314.14794,81.0468,35.3023,"2",11/10/1988 03:33:02 (W. Europe Standard Time)
314.14852,81.0468,35.3062,"3",11/10/1988 03:33:52 (W. Europe Standard Time)
314.16728,81.047,35.3087,"3",11/10/1988 04:00:52 (W. Europe Standard Time)
314.1674,81.0477,35.3008,"2",11/10/1988 04:01:03 (W. Europe Standard Time)
314.18684,81.049,35.2815,"2",11/10/1988 04:29:02 (W. Europe Standard Time)
314.18811,81.049,35.2842,"3",11/10/1988 04:30:52 (W. Europe Standard Time)
314.2063,81.0512,35.2693,"2",11/10/1988 04:57:04 (W. Europe Standard Time)
314.20894,81.0513,35.2748,"3",11/10/1988 05:00:52 (W. Europe Standard Time)
314.22296,81.053,35.261,"2",11/10/1988 05:21:03 (W. Europe Standard Time)
314.22561,81.0527,35.2717,"3",11/10/1988 05:24:52 (W. Europe Standard Time)
314.24242,81.0558,35.2418,"2",11/10/1988 05:49:05 (W. Europe Standard Time)
314.24853,81.0553,35.2472,"3",11/10/1988 05:57:52 (W. Europe Standard Time)
314.28374,81.0625,35.2097,"2",11/10/1988 06:48:35 (W. Europe Standard Time)
314.28394,81.0625,35.2227,"3",11/10/1988 06:48:52 (W. Europe Standard Time)
314.31389,81.0687,35.1735,"0",11/10/1988 07:32:00 (W. Europe Standard Time)
314.32263,81.0698,35.166,"2",11/10/1988 07:44:35 (W. Europe Standard Time)
314.32561,81.0698,35.1752,"3",11/10/1988 07:48:52 (W. Europe Standard Time)
314.33088,81.0738,35.149,"0",11/10/1988 07:56:28 (W. Europe Standard Time)
314.36421,81.0788,35.1275,"0",11/10/1988 08:44:27 (W. Europe Standard Time)
314.37264,81.0803,35.12,"2",11/10/1988 08:56:36 (W. Europe Standard Time)
314.3756,81.079,35.126,"3",11/10/1988 09:00:51 (W. Europe Standard Time)
314.39485,81.0858,35.0947,"2",11/10/1988 09:28:35 (W. Europe Standard Time)
314.40622,81.0887,35.0827,"0",11/10/1988 09:44:57 (W. Europe Standard Time)
314.41429,81.0903,35.0748,"2",11/10/1988 09:56:34 (W. Europe Standard Time)
314.42844,81.0932,35.0742,"0",11/10/1988 10:16:57 (W. Europe Standard Time)
314.43652,81.0948,35.0675,"2",11/10/1988 10:28:35 (W. Europe Standard Time)
314.4381,81.0937,35.0672,"3",11/10/1988 10:30:51 (W. Europe Standard Time)
314.44763,81.097,35.0533,"2",11/10/1988 10:44:35 (W. Europe Standard Time)
314.44852,81.0945,35.0607,"3",11/10/1988 10:45:52 (W. Europe Standard Time)
314.46986,81.1012,35.0282,"2",11/10/1988 11:16:35 (W. Europe Standard Time)
314.47144,81.1012,35.0418,"3",11/10/1988 11:18:52 (W. Europe Standard Time)
314.48929,81.1037,35.0115,"2",11/10/1988 11:44:34 (W. Europe Standard Time)
314.4902,81.1042,35.0227,"3",11/10/1988 11:45:53 (W. Europe Standard Time)
314.50344,81.105,35.0017,"0",11/10/1988 12:04:57 (W. Europe Standard Time)
314.51153,81.1063,34.9947,"2",11/10/1988 12:16:36 (W. Europe Standard Time)
314.51168,81.1065,35.0008,"0",11/10/1988 12:16:49 (W. Europe Standard Time)
314.51311,81.1043,35.001,"3",11/10/1988 12:18:52 (W. Europe Standard Time)
314.52145,81.1053,35.0022,"3",11/10/1988 12:30:53 (W. Europe Standard Time)
314.53579,81.1082,34.9647,"0",11/10/1988 12:51:32 (W. Europe Standard Time)
314.54486,81.1095,34.9558,"2",11/10/1988 13:04:35 (W. Europe Standard Time)
314.54853,81.1097,34.975,"3",11/10/1988 13:09:52 (W. Europe Standard Time)
314.55622,81.109,34.9423,"0",11/10/1988 13:20:57 (W. Europe Standard Time)
314.56431,81.1098,34.9342,"2",11/10/1988 13:32:36 (W. Europe Standard Time)
314.56727,81.1107,34.9505,"3",11/10/1988 13:36:52 (W. Europe Standard Time)
314.57844,81.1117,34.9297,"0",11/10/1988 13:52:57 (W. Europe Standard Time)
314.58653,81.1127,34.9225,"2",11/10/1988 14:04:36 (W. Europe Standard Time)
314.58811,81.1095,34.9288,"3",11/10/1988 14:06:52 (W. Europe Standard Time)
314.63611,81.114,34.8663,"0",11/10/1988 15:15:59 (W. Europe Standard Time)
314.64487,81.1145,34.8573,"2",11/10/1988 15:28:36 (W. Europe Standard Time)
314.6531,81.1148,34.841,"0",11/10/1988 15:40:27 (W. Europe Standard Time)
314.66311,81.1128,34.833,"3",11/10/1988 15:54:52 (W. Europe Standard Time)
314.71111,81.1172,34.7707,"0",11/10/1988 17:03:59 (W. Europe Standard Time)
314.71988,81.1175,34.7597,"2",11/10/1988 17:16:37 (W. Europe Standard Time)
314.72352,81.1148,34.7695,"3",11/10/1988 17:21:52 (W. Europe Standard Time)
314.7281,81.1178,34.7267,"0",11/10/1988 17:28:27 (W. Europe Standard Time)
314.73603,81.1162,34.7152,"3",11/10/1988 17:39:52 (W. Europe Standard Time)
314.73655,81.1182,34.7138,"2",11/10/1988 17:40:37 (W. Europe Standard Time)
314.75588,81.1217,34.6997,"0",11/10/1988 18:08:28 (W. Europe Standard Time)
314.76311,81.1205,34.7068,"3",11/10/1988 18:18:52 (W. Europe Standard Time)
314.76433,81.1222,34.6883,"2",11/10/1988 18:20:38 (W. Europe Standard Time)
314.77544,81.1222,34.6687,"2",11/10/1988 18:36:38 (W. Europe Standard Time)
314.77561,81.1193,34.6815,"3",11/10/1988 18:36:52 (W. Europe Standard Time)
314.78579,81.1228,34.6475,"0",11/10/1988 18:51:32 (W. Europe Standard Time)
314.79488,81.1233,34.6342,"2",11/10/1988 19:04:37 (W. Europe Standard Time)
314.79644,81.1198,34.638,"3",11/10/1988 19:06:52 (W. Europe Standard Time)
314.80344,81.1238,34.6017,"0",11/10/1988 19:16:57 (W. Europe Standard Time)
314.83655,81.1278,34.5747,"2",11/10/1988 20:04:37 (W. Europe Standard Time)
314.83811,81.125,34.5915,"3",11/10/1988 20:06:52 (W. Europe Standard Time)
314.85044,81.1282,34.5567,"2",11/10/1988 20:24:38 (W. Europe Standard Time)
314.86079,81.1282,34.5387,"0",11/10/1988 20:39:32 (W. Europe Standard Time)
314.86936,81.1258,34.5197,"3",11/10/1988 20:51:52 (W. Europe Standard Time)
314.86988,81.1288,34.5253,"2",11/10/1988 20:52:37 (W. Europe Standard Time)
314.89211,81.1318,34.5085,"2",11/10/1988 21:24:38 (W. Europe Standard Time)
314.90877,81.1333,34.4867,"2",11/10/1988 21:48:37 (W. Europe Standard Time)
314.91311,81.1302,34.497,"3",11/10/1988 21:54:52 (W. Europe Standard Time)
314.92561,81.1308,34.4672,"3",11/10/1988 22:12:52 (W. Europe Standard Time)
314.93655,81.134,34.4568,"2",11/10/1988 22:28:37 (W. Europe Standard Time)
314.94228,81.1317,34.4722,"3",11/10/1988 22:36:52 (W. Europe Standard Time)
314.96103,81.136,34.4455,"3",11/10/1988 23:03:52 (W. Europe Standard Time)
314.96156,81.1358,34.442,"2",11/10/1988 23:04:38 (W. Europe Standard Time)
314.97977,81.1343,34.4197,"3",11/10/1988 23:30:52 (W. Europe Standard Time)
314.981,81.137,34.4167,"2",11/10/1988 23:32:38 (W. Europe Standard Time)
315.01209,81.1375,34.3937,"0",11/11/1988 00:17:24 (W. Europe Standard Time)
315.01311,81.1357,34.402,"3",11/11/1988 00:18:52 (W. Europe Standard Time)
315.03933,81.1375,34.3667,"2",11/11/1988 00:56:38 (W. Europe Standard Time)
315.04228,81.1388,34.3708,"3",11/11/1988 01:00:52 (W. Europe Standard Time)
315.05269,81.1368,34.3523,"3",11/11/1988 01:15:52 (W. Europe Standard Time)
315.05287,81.1383,34.3538,"2",11/11/1988 01:16:07 (W. Europe Standard Time)
315.07353,81.1388,34.3472,"3",11/11/1988 01:45:52 (W. Europe Standard Time)
315.09454,81.139,34.3268,"2",11/11/1988 02:16:08 (W. Europe Standard Time)
315.09645,81.1395,34.3282,"3",11/11/1988 02:18:53 (W. Europe Standard Time)
315.11676,81.1388,34.302,"2",11/11/1988 02:48:08 (W. Europe Standard Time)
315.11727,81.1402,34.3112,"3",11/11/1988 02:48:52 (W. Europe Standard Time)
315.17145,81.1403,34.2697,"3",11/11/1988 04:06:53 (W. Europe Standard Time)
315.17231,81.1388,34.263,"2",11/11/1988 04:08:07 (W. Europe Standard Time)
315.19228,81.1405,34.2528,"3",11/11/1988 04:36:52 (W. Europe Standard Time)
315.22509,81.141,34.221,"2",11/11/1988 05:24:07 (W. Europe Standard Time)
315.22561,81.1418,34.2305,"3",11/11/1988 05:24:52 (W. Europe Standard Time)
315.24126,81.1423,34.2023,"0",11/11/1988 05:47:24 (W. Europe Standard Time)
315.24733,81.1425,34.197,"2",11/11/1988 05:56:09 (W. Europe Standard Time)
315.25269,81.1435,34.2028,"3",11/11/1988 06:03:52 (W. Europe Standard Time)
315.3001,81.1437,34.1398,"2",11/11/1988 07:12:08 (W. Europe Standard Time)
315.30061,81.144,34.152,"3",11/11/1988 07:12:52 (W. Europe Standard Time)
315.3251,81.1447,34.1223,"2",11/11/1988 07:48:08 (W. Europe Standard Time)
315.32769,81.1457,34.1277,"3",11/11/1988 07:51:52 (W. Europe Standard Time)
315.34177,81.1457,34.1152,"2",11/11/1988 08:12:08 (W. Europe Standard Time)
315.34228,81.1447,34.1323,"3",11/11/1988 08:12:52 (W. Europe Standard Time)
315.40012,81.1493,34.0523,"2",11/11/1988 09:36:10 (W. Europe Standard Time)
315.40061,81.1495,34.0652,"3",11/11/1988 09:36:52 (W. Europe Standard Time)
315.41311,81.1483,34.059,"3",11/11/1988 09:54:52 (W. Europe Standard Time)
315.414,81.1497,34.0488,"2",11/11/1988 09:56:09 (W. Europe Standard Time)
315.4881,81.1492,34.005,"3",11/11/1988 11:42:51 (W. Europe Standard Time)
315.489,81.151,33.9968,"2",11/11/1988 11:44:09 (W. Europe Standard Time)
315.52512,81.1497,33.978,"2",11/11/1988 12:36:10 (W. Europe Standard Time)
315.52561,81.1488,33.9895,"3",11/11/1988 12:36:52 (W. Europe Standard Time)
315.55061,81.1485,33.975,"3",11/11/1988 13:12:52 (W. Europe Standard Time)
315.55289,81.1492,33.963,"2",11/11/1988 13:16:09 (W. Europe Standard Time)
315.60012,81.1468,33.9332,"2",11/11/1988 14:24:10 (W. Europe Standard Time)
315.60061,81.146,33.9425,"3",11/11/1988 14:24:52 (W. Europe Standard Time)
315.60262,81.1465,33.9625,"0",11/11/1988 14:27:46 (W. Europe Standard Time)
315.6277,81.1435,33.9272,"3",11/11/1988 15:03:53 (W. Europe Standard Time)
315.62789,81.1443,33.9183,"2",11/11/1988 15:04:09 (W. Europe Standard Time)
315.64019,81.1443,33.9123,"3",11/11/1988 15:21:52 (W. Europe Standard Time)
315.64456,81.143,33.9053,"2",11/11/1988 15:28:09 (W. Europe Standard Time)
315.67353,81.1388,33.8907,"3",11/11/1988 16:09:52 (W. Europe Standard Time)
315.67512,81.1392,33.8852,"2",11/11/1988 16:12:10 (W. Europe Standard Time)
315.68623,81.1388,33.8823,"2",11/11/1988 16:28:10 (W. Europe Standard Time)
315.68811,81.1383,33.902,"3",11/11/1988 16:30:52 (W. Europe Standard Time)
315.7027,81.1362,33.8722,"3",11/11/1988 16:51:53 (W. Europe Standard Time)
315.70289,81.137,33.866,"2",11/11/1988 16:52:09 (W. Europe Standard Time)
315.71103,81.1383,33.8698,"3",11/11/1988 17:03:52 (W. Europe Standard Time)
315.74735,81.1328,33.8235,"2",11/11/1988 17:56:11 (W. Europe Standard Time)
315.74853,81.1328,33.8273,"3",11/11/1988 17:57:52 (W. Europe Standard Time)
315.75895,81.1293,33.8323,"3",11/11/1988 18:12:53 (W. Europe Standard Time)
315.76124,81.1317,33.8125,"2",11/11/1988 18:16:11 (W. Europe Standard Time)
315.77561,81.13,33.8027,"3",11/11/1988 18:36:52 (W. Europe Standard Time)
315.77791,81.1307,33.7983,"2",11/11/1988 18:40:11 (W. Europe Standard Time)
315.78811,81.1297,33.8063,"3",11/11/1988 18:54:52 (W. Europe Standard Time)
315.822,81.1292,33.7487,"2",11/11/1988 19:43:40 (W. Europe Standard Time)
315.82353,81.1293,33.755,"3",11/11/1988 19:45:52 (W. Europe Standard Time)
315.83589,81.1282,33.747,"2",11/11/1988 20:03:40 (W. Europe Standard Time)
315.85061,81.1278,33.7265,"3",11/11/1988 20:24:52 (W. Europe Standard Time)
315.85256,81.1283,33.724,"2",11/11/1988 20:27:41 (W. Europe Standard Time)
315.86307,81.1293,33.7382,"0",11/11/1988 20:42:49 (W. Europe Standard Time)
315.86311,81.1277,33.733,"3",11/11/1988 20:42:52 (W. Europe Standard Time)
315.91089,81.1308,33.6788,"2",11/11/1988 21:51:40 (W. Europe Standard Time)
315.91103,81.129,33.6827,"3",11/11/1988 21:51:52 (W. Europe Standard Time)
315.947,81.1327,33.6573,"2",11/11/1988 22:43:40 (W. Europe Standard Time)
315.95285,81.133,33.66,"3",11/11/1988 22:52:06 (W. Europe Standard Time)
315.972,81.1335,33.6427,"2",11/11/1988 23:19:40 (W. Europe Standard Time)
315.98589,81.1342,33.6347,"2",11/11/1988 23:39:40 (W. Europe Standard Time)
316.00535,81.1347,33.6302,"2",11/12/1988 00:07:42 (W. Europe Standard Time)
316.01326,81.1333,33.6297,"3",11/12/1988 00:19:05 (W. Europe Standard Time)
316.022,81.1325,33.6225,"2",11/12/1988 00:31:40 (W. Europe Standard Time)
316.05076,81.1328,33.6185,"3",11/12/1988 01:13:05 (W. Europe Standard Time)
316.0998,81.1275,33.606,"2",11/12/1988 02:23:42 (W. Europe Standard Time)
316.10493,81.1287,33.608,"3",11/12/1988 02:31:05 (W. Europe Standard Time)
316.11925,81.1263,33.6107,"2",11/12/1988 02:51:43 (W. Europe Standard Time)
316.12368,81.127,33.616,"3",11/12/1988 02:58:05 (W. Europe Standard Time)
316.15537,81.121,33.6003,"2",11/12/1988 03:43:43 (W. Europe Standard Time)
316.16118,81.1218,33.5997,"3",11/12/1988 03:52:05 (W. Europe Standard Time)
316.17481,81.119,33.5962,"2",11/12/1988 04:11:43 (W. Europe Standard Time)
316.18201,81.1193,33.594,"3",11/12/1988 04:22:05 (W. Europe Standard Time)
316.19981,81.1155,33.5873,"2",11/12/1988 04:47:43 (W. Europe Standard Time)
316.20701,81.1162,33.588,"3",11/12/1988 04:58:05 (W. Europe Standard Time)
316.21534,81.116,33.5843,"3",11/12/1988 05:10:05 (W. Europe Standard Time)
316.22483,81.1133,33.5768,"2",11/12/1988 05:23:45 (W. Europe Standard Time)
316.22993,81.1148,33.5675,"3",11/12/1988 05:31:05 (W. Europe Standard Time)
316.2526,81.1098,33.5717,"2",11/12/1988 06:03:44 (W. Europe Standard Time)
316.25493,81.11,33.5668,"3",11/12/1988 06:07:05 (W. Europe Standard Time)
316.26927,81.108,33.5665,"2",11/12/1988 06:27:44 (W. Europe Standard Time)
316.27368,81.1097,33.5592,"3",11/12/1988 06:34:05 (W. Europe Standard Time)
316.28873,81.1062,33.5598,"2",11/12/1988 06:55:46 (W. Europe Standard Time)
316.29382,81.1075,33.5587,"3",11/12/1988 07:03:06 (W. Europe Standard Time)
316.30007,81.1067,33.5517,"3",11/12/1988 07:12:06 (W. Europe Standard Time)
316.30816,81.1047,33.5472,"2",11/12/1988 07:23:45 (W. Europe Standard Time)
316.31465,81.105,33.5467,"3",11/12/1988 07:33:05 (W. Europe Standard Time)
316.34426,81.1015,33.538,"2",11/12/1988 08:15:44 (W. Europe Standard Time)
316.3459,81.1037,33.5373,"3",11/12/1988 08:18:05 (W. Europe Standard Time)
316.3637,81.1017,33.5337,"2",11/12/1988 08:43:43 (W. Europe Standard Time)
316.36882,81.1022,33.5353,"3",11/12/1988 08:51:06 (W. Europe Standard Time)
316.40259,81.1023,33.524,"2",11/12/1988 09:39:43 (W. Europe Standard Time)
316.4105,81.1015,33.5405,"3",11/12/1988 09:51:07 (W. Europe Standard Time)
316.41926,81.1005,33.5247,"2",11/12/1988 10:03:44 (W. Europe Standard Time)
316.44149,81.102,33.5242,"2",11/12/1988 10:35:44 (W. Europe Standard Time)
316.4459,81.102,33.5195,"3",11/12/1988 10:42:05 (W. Europe Standard Time)
316.48341,81.1005,33.5292,"3",11/12/1988 11:36:06 (W. Europe Standard Time)
316.5209,81.0988,33.5188,"3",11/12/1988 12:30:05 (W. Europe Standard Time)
316.53549,81.0985,33.5408,"3",11/12/1988 12:51:06 (W. Europe Standard Time)
316.55632,81.0948,33.554,"3",11/12/1988 13:21:06 (W. Europe Standard Time)
316.573,81.0937,33.5407,"3",11/12/1988 13:45:07 (W. Europe Standard Time)
316.5959,81.0892,33.5398,"3",11/12/1988 14:18:05 (W. Europe Standard Time)
316.61465,81.0862,33.5727,"3",11/12/1988 14:45:05 (W. Europe Standard Time)
316.63341,81.085,33.5747,"3",11/12/1988 15:12:06 (W. Europe Standard Time)
316.65216,81.0793,33.5815,"3",11/12/1988 15:39:06 (W. Europe Standard Time)
316.6709,81.0755,33.5913,"3",11/12/1988 16:06:05 (W. Europe Standard Time)
316.69175,81.0708,33.581,"3",11/12/1988 16:36:07 (W. Europe Standard Time)
316.70632,81.0693,33.5852,"3",11/12/1988 16:57:06 (W. Europe Standard Time)
316.72716,81.0642,33.5843,"3",11/12/1988 17:27:06 (W. Europe Standard Time)
316.74799,81.0588,33.5952,"3",11/12/1988 17:57:06 (W. Europe Standard Time)
316.75295,81.0568,33.5843,"2",11/12/1988 18:04:14 (W. Europe Standard Time)
316.76128,81.053,33.5672,"2",11/12/1988 18:16:14 (W. Europe Standard Time)
316.76465,81.0552,33.5712,"3",11/12/1988 18:21:05 (W. Europe Standard Time)
316.77795,81.0522,33.5683,"2",11/12/1988 18:40:14 (W. Europe Standard Time)
316.78132,81.0548,33.591,"3",11/12/1988 18:45:06 (W. Europe Standard Time)
316.79184,81.0493,33.5488,"2",11/12/1988 19:00:14 (W. Europe Standard Time)
316.81407,81.0467,33.539,"2",11/12/1988 19:32:15 (W. Europe Standard Time)
316.82091,81.0468,33.548,"3",11/12/1988 19:42:06 (W. Europe Standard Time)
316.82795,81.0455,33.5353,"2",11/12/1988 19:52:14 (W. Europe Standard Time)
316.8355,81.0473,33.5228,"3",11/12/1988 20:03:07 (W. Europe Standard Time)
316.83906,81.0433,33.518,"2",11/12/1988 20:08:14 (W. Europe Standard Time)
316.84175,81.0455,33.5257,"3",11/12/1988 20:12:07 (W. Europe Standard Time)
316.86406,81.0418,33.5153,"2",11/12/1988 20:44:14 (W. Europe Standard Time)
316.86675,81.0417,33.5188,"3",11/12/1988 20:48:07 (W. Europe Standard Time)
316.88628,81.0427,33.4938,"2",11/12/1988 21:16:14 (W. Europe Standard Time)
